No,Student ID,Level Cohort,Term No / Semester No,Session,GPA,CGPA,Academic Status,Academic Awards,Credit Hours Earned,Credit Hours Remaining,Credit Hours Progression
3557,0023658,DECE1708,4,201808,3.29,3.2,Good Standing,,66,24,73
3558,0023658,DECE1708,5,201901,3.67,3.23,Good Standing,,70,20,78
3559,0023658,DECE1708,6,201904,3.05,3.2,Good Standing,,86,4,96
3560,0023658,DECE1708,7,201908,2.67,3.17,Good Standing,,90,0,100
3561,0023265,DECE1704,1,201704,2.86,2.86,Good Standing,,17,73,19
3562,0023265,DECE1704,2,201708,2.65,2.74,Good Standing,,36,54,40
3563,0023265,DECE1704,3,201801,3,2.77,Good Standing,,40,50,44
3564,0023265,DECE1704,4,201804,3.06,2.87,Good Standing,,60,30,67
3565,0023265,DECE1704,5,201808,3.28,2.97,Good Standing,,78,12,87
3566,0023265,DECE1704,6,201901,2.84,2.96,Good Standing,,86,4,96
3567,0023265,DECE1704,7,201904,4,3.01,Good Standing,,90,0,100
3568,0021246,DECE1404,1,201404,2.86,2.86,Good Standing,,20,70,22
3569,0021246,DECE1404,2,201408,2.94,2.89,Good Standing,,34,56,38
3570,0021246,DECE1404,3,201501,3.19,2.95,Good Standing,,43,47,48
3571,0021246,DECE1404,4,201504,2.87,2.93,Good Standing,,59,31,66
3572,0021246,DECE1404,6,201601,3.33,2.96,Good Standing,,63,27,70
3573,0021246,DECE1404,7,201604,2.87,2.94,Good Standing,,78,12,87
3574,0021246,DECE1404,8,201608,2.5,2.9,Good Standing,,86,4,96
3575,0021246,DECE1404,9,201701,3.33,2.92,Good Standing,,90,0,100
3576,0024766,DECE1804,1,201804,3.6,3.6,Good Standing,Dean's List,18,72,20
3577,0024766,DECE1804,2,201808,3.42,3.5,Good Standing,,38,52,42
3578,0024766,DECE1804,3,201901,3,3.45,Good Standing,,42,48,47
3579,0024766,DECE1804,4,201904,3.65,3.51,Good Standing,Dean's List,61,29,68
3580,0024766,DECE1804,5,201908,3.35,3.47,Good Standing,,78,12,87
3581,0024766,DECE1804,6,202001,3.75,3.5,Good Standing,,86,4,96
3582,0024766,DECE1804,7,202004,4,3.53,Good Standing,,90,0,100
3583,0026545,DECE1908,1,201908,3,3,Good Standing,,18,72,20
3584,0026545,DECE1908,2,202001,3.29,3.1,Good Standing,,26,64,29
3585,0026545,DECE1908,3,202004,3.33,3.2,Good Standing,,44,46,49
3586,0026545,DECE1908,4,202008,3.2,3.2,Good Standing,,64,26,71
3587,0026545,DECE1908,5,202101,2.74,3.09,Good Standing,,83,7,92
3588,0026545,DECE1908,6,202105,3.33,3.1,Good Standing,,87,3,97
3589,0026545,DECE1908,7,202108,2,3.05,Good Standing,,91,0,100
3590,0024678,DECE1804,1,201804,2.33,2.33,Good Standing,,18,72,20
3591,0024678,DECE1804,2,201808,2.51,2.42,Good Standing,,35,55,39
3592,0024678,DECE1804,3,201901,2.67,2.45,Good Standing,,39,51,43
3593,0024678,DECE1804,4,201904,2.61,2.5,Good Standing,,59,31,66
3594,0024678,DECE1804,5,201908,2.32,2.46,Good Standing,,73,17,81
3595,0024678,DECE1804,6,202001,3.17,2.53,Good Standing,,81,9,90
3596,0024678,DECE1804,7,202004,4,2.6,Good Standing,,85,5,94
3597,0024678,DECE1804,8,202008,3,2.72,Good Standing,,91,0,100
3598,0028855,DECE2205,3,202301,3.21,3.21,Good Standing,,13,77,14
3599,0028855,DECE2205,4,202306,2.75,3.03,Good Standing,,18,72,20
3600,0028855,DECE2205,5,202308,2.76,2.94,Good Standing,,29,61,32
3601,0031137,DDB2501,1,202501,2.88,2.88,Good Standing,,17,73,19
3602,0031137,DDB2501,2,202506,3.42,3.05,Good Standing,,25,65,28
3603,0030678,DDM2408,1,202408,3.49,3.49,Good Standing,,17,73,19
3604,0030678,DDM2408,2,202501,3.53,3.51,Good Standing,Dean's List,34,56,38
3605,0030678,DDM2408,3,202506,3.75,3.56,Good Standing,,42,48,47
3606,0031132,DFT2501,1,202501,3.65,3.65,Good Standing,Dean's List,17,73,19
3607,0031132,DFT2501,2,202506,4,3.76,Good Standing,,25,65,28
3608,0028959,DECE2208,1,202208,3.23,3.23,Good Standing,,19,71,21
3609,0028959,DECE2208,2,202301,3.03,3.13,Good Standing,,39,51,43
3610,0028959,DECE2208,3,202306,3.33,3.15,Good Standing,,43,47,48
3611,0028959,DECE2208,4,202308,3.23,3.17,Good Standing,,59,31,66
3612,0028959,DECE2208,5,202401,3.25,3.19,Good Standing,,78,12,87
3613,0028959,DECE2208,6,202406,3.88,3.25,Good Standing,,86,4,96
3614,0028959,DECE2208,7,202408,3.33,3.26,Good Standing,,90,0,100
3615,0030680,DFT2408,1,202408,4,4,Good Standing,President's List,17,73,19
3616,0030680,DFT2408,2,202501,3.78,3.89,Good Standing,Dean's List,34,56,38
3617,0030680,DFT2408,3,202506,4,3.91,Good Standing,,41,49,46
3618,0030635,DECE2406,1,202406,2.84,2.84,Good Standing,,8,82,9
3619,0030635,DECE2406,2,202408,2.82,2.82,Good Standing,,26,64,29
3620,0030635,DECE2406,3,202501,3.06,2.92,Good Standing,,43,47,48
3621,0030635,DECE2406,4,202506,3.13,2.95,Good Standing,,43,47,48
3622,0029867,DDM2306,1,202306,2.12,2.12,Good Standing,,8,82,9
3623,0029867,DDM2306,2,202308,2.22,2.19,Good Standing,,25,65,28
3624,0029867,DDM2306,3,202401,1.82,2.04,Warning,,37,53,41
3625,0029867,DDM2306,4,202406,2.96,2.19,Good Standing,,45,45,50
3626,0029867,DDM2306,5,202408,2.61,2.3,Good Standing,,63,27,70
3627,0029867,DDM2306,6,202501,2.72,2.52,Good Standing,,77,13,86
3628,0029867,DDM2306,7,202506,3.33,2.58,Good Standing,,83,7,92
3629,0029868,DECE2308,1,202308,1.33,1.33,Warning,,10,80,11
3630,0029868,DECE2308,2,202401,0.65,1,Probation,,13,77,14
3631,0023244,DSW_PT1704,1,201704,3.84,3.84,Good Standing,Dean's List,12,78,13
3632,0023244,DSW_PT1704,2,201708,3.78,3.81,Good Standing,Dean's List,24,66,27
3633,0023244,DSW_PT1704,3,201801,3.22,3.69,Good Standing,,30,60,33
3634,0023244,DSW_PT1704,4,201804,2.7,3.46,Good Standing,,42,48,47
3635,0023244,DSW_PT1704,5,201808,3,3.37,Good Standing,,54,36,60
3636,0023244,DSW_PT1704,6,201901,3.33,3.36,Good Standing,,60,30,67
3637,0023244,DSW_PT1704,7,201904,3.92,3.43,Good Standing,,70,20,78
3638,0023244,DSW_PT1704,8,201908,3.24,3.41,Good Standing,,83,7,92
3639,0023244,DSW_PT1704,9,202001,3.81,3.44,Good Standing,,90,0,100
3640,0030913,DECE2408,1,202408,3.26,3.26,Good Standing,,18,72,20
3641,0030913,DECE2408,2,202501,3.06,3.16,Good Standing,,35,55,39
3642,0030913,DECE2408,3,202506,3.25,3.18,Good Standing,,35,55,39
3643,0023503,DECE1708,1,201708,2.78,2.78,Good Standing,,18,72,20
3644,0023503,DECE1708,2,201801,2.78,2.78,Good Standing,,27,63,30
3645,0023503,DECE1708,3,201804,2.98,2.86,Good Standing,,46,44,51
3646,0023503,DECE1708,4,201808,3.15,2.96,Good Standing,,66,24,73
3647,0023503,DECE1708,5,201901,3.67,3.01,Good Standing,,70,20,78
3648,0023503,DECE1708,6,201904,3.17,3.03,Good Standing,,87,3,97
3649,0023503,DECE1708,7,201908,3.33,3.05,Good Standing,,91,0,100
3650,0031558,DDB2506,1,202506,2.71,2.71,Good Standing,,8,82,9
3651,0029582,DECE2306,1,202306,1.25,1.25,Warning,,5,85,6
3652,0029582,DECE2306,2,202308,1.54,1.45,Probation,,17,73,19
3653,0029582,DECE2306,3,202401,2.8,1.98,Good Standing,,34,56,38
3654,0029582,DECE2306,4,202406,2.5,2.07,Good Standing,,42,48,47
3655,0029582,DECE2306,5,202408,2,2.05,Good Standing,,57,33,63
3656,0029582,DECE2306,6,202501,2.23,2.08,Good Standing,,70,20,78
3657,0029582,DECE2306,7,202506,3,2.19,Good Standing,,70,20,78
3658,0026153,DECE1904,1,201904,3.33,3.33,Good Standing,,17,73,19
3659,0026153,DECE1904,2,201908,2.9,3.11,Good Standing,,36,54,40
3660,0026153,DECE1904,3,202001,2.33,3.02,Good Standing,,40,50,44
3661,0026153,DECE1904,4,202004,3.49,3.17,Good Standing,,59,31,66
3662,0026153,DECE1904,5,202008,3.12,3.16,Good Standing,,79,11,88
3663,0026153,DECE1904,6,202101,2.67,3.13,Good Standing,,83,7,92
3664,0026153,DECE1904,7,202105,3.5,3.17,Good Standing,,91,0,100
3665,0029553,DECE2301,1,202301,2.33,2.33,Good Standing,,19,71,21
3666,0029553,DECE2301,2,202306,3,2.53,Good Standing,,27,63,30
3667,0029553,DECE2301,3,202308,3.02,2.71,Good Standing,,43,47,48
3668,0029553,DECE2301,4,202401,2.44,2.64,Good Standing,,59,31,66
3669,0029553,DECE2301,5,202406,2.67,2.64,Good Standing,,67,23,74
3670,0029553,DECE2301,6,202408,2.47,2.61,Good Standing,,82,8,91
3671,0029553,DECE2301,7,202501,3.67,2.7,Good Standing,,90,0,100
3672,0027799,DSW_PT2101,1,202101,4,4,Good Standing,,11,79,12
3673,0027799,DSW_PT2101,2,202105,4,4,Good Standing,,16,74,18
3674,0027799,DSW_PT2101,3,202108,3.83,3.93,Good Standing,,27,63,30
3675,0027799,DSW_PT2101,4,202201,3.87,3.91,Good Standing,,37,53,41
3676,0027799,DSW_PT2101,5,202205,4,3.92,Good Standing,,41,49,46
3677,0027799,DSW_PT2101,6,202208,3.86,3.91,Good Standing,,50,40,56
3678,0027799,DSW_PT2101,7,202301,3.34,3.78,Good Standing,,62,28,69
3679,0027799,DSW_PT2101,8,202305,3.78,3.78,Good Standing,,68,22,76
3680,0027799,DSW_PT2101,9,202308,3.05,3.66,Good Standing,,80,10,89
3681,0027799,DSW_PT2101,10,202401,3.9,3.69,Good Standing,,90,0,100
3682,0024764,DECE1804,1,201804,2.67,2.67,Good Standing,,18,72,20
3683,0024764,DECE1804,2,201808,2.62,2.64,Good Standing,,38,52,42
3684,0024764,DECE1804,3,201901,2.67,2.65,Good Standing,,42,48,47
3685,0024764,DECE1804,4,201904,2.96,2.75,Good Standing,,61,29,68
3686,0024764,DECE1804,5,201908,2.75,2.75,Good Standing,,78,12,87
3687,0024764,DECE1804,6,202001,3.08,2.78,Good Standing,,86,4,96
3688,0024764,DECE1804,7,202004,3.67,2.83,Good Standing,,90,0,100
3689,0031281,DECE2506,1,202506,3.13,3.13,Good Standing,,0,90,0
3690,0021247,DECE1404,1,201404,3,3,Good Standing,,20,70,22
3691,0021247,DECE1404,2,201408,2.73,2.87,Good Standing,,38,52,42
3692,0021247,DECE1404,3,201501,1.5,2.72,Warning,,38,52,42
3693,0021247,DECE1404,4,201504,2.47,2.64,Good Standing,,57,33,63
3694,0021247,DECE1404,5,201508,2.06,2.5,Good Standing,,71,19,79
3695,0021247,DECE1404,6,201601,2.33,2.55,Good Standing,,75,15,83
3696,0021247,DECE1404,7,201604,2,2.52,Good Standing,,79,11,88
3697,0021247,DECE1404,8,201608,2.89,2.65,Good Standing,,90,0,100
3698,0029162,DECE2208,1,202208,0.53,0.53,Warning,,0,90,0
3699,0027460,DECE2101,1,202101,2.96,2.96,Good Standing,,18,72,20
3700,0027460,DECE2101,2,202105,2.33,2.73,Good Standing,,24,66,27
3701,0027460,DECE2101,3,202108,2.75,2.74,Good Standing,,40,50,44
3702,0027460,DECE2101,4,202201,2.77,2.75,Good Standing,,60,30,67
3703,0027460,DECE2101,5,202205,3.67,2.81,Good Standing,,64,26,71
3704,0027460,DECE2101,6,202208,2.24,2.75,Good Standing,,81,9,90
3705,0027460,DECE2101,7,202301,2.78,2.75,Good Standing,,87,3,97
3706,0027460,DECE2101,8,202306,2.67,2.81,Good Standing,,90,0,100
3707,0025276,DECE1808,1,201808,2.63,2.63,Good Standing,,18,72,20
3708,0025276,DECE1808,2,201901,2.45,2.56,Good Standing,,27,63,30
3709,0025276,DECE1808,3,201904,2.42,2.51,Good Standing,,46,44,51
3710,0025276,DECE1808,4,201908,2.38,2.47,Good Standing,,65,25,72
3711,0025276,DECE1808,5,202001,2.33,2.46,Good Standing,,69,21,77
3712,0025276,DECE1808,6,202004,2.61,2.5,Good Standing,,87,3,97
3713,0025276,DECE1808,7,202008,3.33,2.54,Good Standing,,91,0,100
3714,0026556,DECE1908,1,201908,3.67,3.67,Good Standing,Dean's List,18,72,20
3715,0026556,DECE1908,2,202001,4,3.78,Good Standing,,26,64,29
3716,0026556,DECE1908,3,202004,3.77,3.78,Good Standing,Dean's List,44,46,49
3717,0026556,DECE1908,4,202008,3.86,3.8,Good Standing,Dean's List,63,27,70
3718,0026556,DECE1908,5,202101,3.84,3.81,Good Standing,Dean's List,82,8,91
3719,0026556,DECE1908,6,202105,4,3.82,Good Standing,,86,4,96
3720,0026556,DECE1908,7,202108,3.33,3.8,Good Standing,,90,0,100
3721,0026903,DECE2001,1,202001,1.5,1.5,Warning,,3,87,3
3722,0026903,DECE2001,2,202004,2.6,2.29,Good Standing,,20,70,22
3723,0026903,DECE2001,3,202008,1.82,2.11,Probation,,34,56,38
3724,0026903,DECE2001,4,202101,2.52,2.24,Good Standing,,48,42,53
3725,0026903,DECE2001,5,202105,3.67,2.35,Good Standing,,52,38,58
3726,0026903,DECE2001,6,202108,2.69,2.43,Good Standing,,69,21,77
3727,0026903,DECE2001,7,202201,2.6,2.52,Good Standing,,81,9,90
3728,0026903,DECE2001,8,202205,2,2.5,Good Standing,,85,5,94
3729,0026903,DECE2001,9,202208,2.67,2.62,Good Standing,,91,0,100
3730,0026028,DECE1904,1,201904,2.8,2.8,Good Standing,,17,73,19
3731,0026028,DECE1904,2,201908,2.14,2.46,Good Standing,,30,60,33
3732,0026028,DECE1904,3,202001,2.33,2.44,Good Standing,,34,56,38
3733,0026028,DECE1904,4,202004,2.39,2.48,Good Standing,,53,37,59
3734,0026028,DECE1904,6,202101,2.93,2.67,Good Standing,,68,22,76
3735,0026028,DECE1904,7,202105,3.5,2.76,Good Standing,,76,14,84
3736,0026028,DECE1904,8,202108,3,2.79,Good Standing,,86,4,96
3737,0026028,DECE1904,9,202201,2,2.75,Good Standing,,90,0,100
3738,0023429,DSW_PT1704,1,201704,2.42,2.42,Good Standing,,12,78,13
3739,0023429,DSW_PT1704,2,201708,1.65,2.03,Warning,,18,72,20
3740,0026364,DECE1908,1,201908,0.4,0.4,Warning,,3,87,3
3741,0028231,DSW_PT2108,1,202108,2.79,2.79,Good Standing,,11,79,12
3742,0028231,DSW_PT2108,2,202201,3.07,2.92,Good Standing,,22,68,24
3743,0028231,DSW_PT2108,3,202205,3.8,3.09,Good Standing,,27,63,30
3744,0028231,DSW_PT2108,4,202208,3.84,3.27,Good Standing,,37,53,41
3745,0028231,DSW_PT2108,5,202301,2.5,3.12,Good Standing,,48,42,53
3746,0028231,DSW_PT2108,6,202305,4,3.2,Good Standing,,52,38,58
3747,0028231,DSW_PT2108,7,202308,3.11,3.19,Good Standing,,63,27,70
3748,0028231,DSW_PT2108,8,202401,3.75,3.29,Good Standing,Dean's List,75,15,83
3749,0028231,DSW_PT2108,9,202406,4,3.33,Good Standing,,79,11,88
3750,0028231,DSW_PT2108,10,202408,3.64,3.37,Good Standing,,90,0,100
3751,0030758,DECE2408,1,202408,3.46,3.46,Good Standing,,18,72,20
3752,0030758,DECE2408,2,202501,3.18,3.32,Good Standing,,35,55,39
3753,0030758,DECE2408,3,202506,3.25,3.31,Good Standing,,35,55,39
3754,0021878,DECE1604,1,201604,2.98,2.98,Good Standing,,17,73,19
3755,0021878,DECE1604,2,201608,3.2,3.09,Good Standing,,36,54,40
3756,0021878,DECE1604,3,201701,4,3.21,Good Standing,,40,50,44
3757,0021878,DECE1604,4,201704,3.18,3.2,Good Standing,,60,30,67
3758,0021878,DECE1604,5,201708,3.41,3.25,Good Standing,,77,13,86
3759,0021878,DECE1604,6,201801,3.22,3.25,Good Standing,,86,4,96
3760,0021878,DECE1604,7,201804,3.33,3.25,Good Standing,,90,0,100
3761,0030600,DECE2406,1,202406,3.17,3.17,Good Standing,,8,82,9
3762,0030600,DECE2406,2,202408,3.17,3.17,Good Standing,,26,64,29
3763,0030600,DECE2406,3,202501,3,3.1,Good Standing,,43,47,48
3764,0030600,DECE2406,4,202506,3.37,3.14,Good Standing,,43,47,48
3765,0023767,DECE1708,1,201708,0,0,Warning,,0,90,0
3766,0023767,DECE1808,1,201808,1.84,1.84,Warning,,13,77,14
3767,0023767,DECE1808,2,201901,1.5,1.75,Probation,,16,74,18
3768,0023767,DECE1808,3,201904,1.77,1.78,Dismissal,,29,61,32
3769,0027935,DECE2105,1,202105,3.37,3.37,Good Standing,,8,82,9
3770,0027935,DECE2105,2,202108,2.92,3.09,Good Standing,,25,65,28
3771,0027935,DECE2105,3,202201,2.7,2.91,Good Standing,,45,45,50
3772,0027935,DECE2105,4,202205,3.33,2.95,Good Standing,,49,41,54
3773,0027935,DECE2105,5,202208,3.31,3.05,Good Standing,,68,22,76
3774,0027935,DECE2105,6,202301,3.33,3.12,Good Standing,,86,4,96
3775,0027935,DECE2105,7,202306,3.33,3.13,Good Standing,,90,0,100
3776,0029878,DDB2306,1,202306,3.17,3.17,Good Standing,,8,82,9
3777,0029878,DDB2306,2,202308,3.29,3.25,Good Standing,,25,65,28
3778,0029878,DDB2306,3,202401,3.39,3.31,Good Standing,,42,48,47
3779,0029878,DDB2306,4,202406,3.88,3.4,Good Standing,,50,40,56
3780,0029878,DDB2306,5,202408,3.44,3.41,Good Standing,,68,22,76
3781,0029878,DDB2306,6,202501,3.94,3.51,Good Standing,Dean's List,84,6,93
3782,0029878,DDB2306,7,202506,4,3.54,Good Standing,,90,0,100
3783,0029361,DECE2301,1,202301,3.61,3.61,Good Standing,Dean's List,19,71,21
3784,0029361,DECE2301,2,202306,3.71,3.64,Good Standing,,27,63,30
3785,0029361,DECE2301,3,202308,3.88,3.73,Good Standing,Dean's List,43,47,48
3786,0029361,DECE2301,4,202401,3.69,3.72,Good Standing,Dean's List,59,31,66
3787,0029361,DECE2301,5,202406,3.37,3.68,Good Standing,,67,23,74
3788,0029361,DECE2301,6,202408,3.54,3.65,Good Standing,Dean's List,82,8,91
3789,0029361,DECE2301,7,202501,4,3.68,Good Standing,,90,0,100
3790,0027467,DECE2008,1,202008,4,4,Good Standing,President's List,18,72,20
3791,0027467,DECE2008,2,202101,3.92,3.96,Good Standing,Dean's List,36,54,40
3792,0027467,DECE2008,3,202105,4,3.97,Good Standing,,44,46,49
3793,0027467,DECE2008,4,202108,4,3.97,Good Standing,President's List,62,28,69
3794,0027467,DECE2008,5,202201,3.95,3.97,Good Standing,Dean's List,82,8,91
3795,0027467,DECE2008,6,202205,4,3.97,Good Standing,,86,4,96
3796,0027467,DECE2008,7,202208,4,3.97,Good Standing,,90,0,100
3797,0022331,DECE1608,1,201608,1,1,Warning,,10,80,11
3798,0022331,DECE1608,2,201701,2.22,1.52,Good Standing,,19,71,21
3799,0022331,DECE1608,3,201704,1.92,1.84,Probation,,33,57,37
3800,0022331,DECE1608,4,201708,2.24,2.03,Good Standing,,52,38,58
3801,0022331,DECE1608,5,201801,3,2.1,Good Standing,,56,34,62
3802,0022331,DECE1608,6,201804,1.98,2.07,Dismissal,,70,20,78
3803,0022331,DECE1608,7,201808,2.28,2.19,Good Standing,,77,13,86
3804,0022331,DECE1608,8,201901,2.22,2.29,Good Standing,,86,4,96
3805,0022331,DECE1608,9,201904,3.33,2.34,Good Standing,,90,0,100
3806,0029736,DIT2308,1,202308,3.94,3.94,Good Standing,Dean's List,17,73,19
3807,0029736,DIT2308,2,202401,3.67,3.8,Good Standing,Dean's List,34,56,38
3808,0029736,DIT2308,3,202406,4,3.84,Good Standing,,42,48,47
3809,0029736,DIT2308,4,202408,3.95,3.87,Good Standing,Dean's List,60,30,67
3810,0029736,DIT2308,5,202501,3.87,3.87,Good Standing,Dean's List,76,14,84
3811,0029736,DIT2308,6,202506,4,3.89,Good Standing,,84,6,93
3812,0027296,DECE2008,1,202008,3.47,3.47,Good Standing,,18,72,20
3813,0027296,DECE2008,2,202101,3.79,3.64,Good Standing,Dean's List,36,54,40
3814,0027296,DECE2008,3,202105,3.75,3.66,Good Standing,,44,46,49
3815,0027296,DECE2008,4,202108,3.72,3.67,Good Standing,Dean's List,62,28,69
3816,0027296,DECE2008,5,202201,3.62,3.66,Good Standing,Dean's List,82,8,91
3817,0027296,DECE2008,6,202205,3.67,3.66,Good Standing,,86,4,96
3818,0027296,DECE2008,7,202208,3.67,3.66,Good Standing,,90,0,100
3819,0026137,DECE1904,1,201904,2.8,2.8,Good Standing,,17,73,19
3820,0026137,DECE1904,2,201908,2.65,2.72,Good Standing,,36,54,40
3821,0026137,DECE1904,3,202001,2.67,2.71,Good Standing,,40,50,44
3822,0026137,DECE1904,4,202004,3.49,2.97,Good Standing,,59,31,66
3823,0026137,DECE1904,5,202008,3.26,3.04,Good Standing,,78,12,87
3824,0026137,DECE1904,6,202101,3.33,3.06,Good Standing,,82,8,91
3825,0026137,DECE1904,7,202105,3.5,3.1,Good Standing,,90,0,100
3826,0027524,DECE2008,1,202008,1.67,1.67,Warning,,9,81,10
3827,0027524,DECE2008,2,202101,2.24,1.99,Good Standing,,25,65,28
3828,0027524,DECE2008,3,202105,2.67,2.22,Good Standing,,33,57,37
3829,0027524,DECE2008,4,202108,2.55,2.4,Good Standing,,49,41,54
3830,0027524,DECE2008,5,202201,2.28,2.36,Good Standing,,68,22,76
3831,0027524,DECE2008,6,202205,2.33,2.36,Good Standing,,72,18,80
3832,0027524,DECE2008,7,202208,2.53,2.39,Good Standing,,87,3,97
3833,0027524,DECE2008,8,202301,2,2.37,Good Standing,,91,0,100
3834,0025272,DSW_PT1808,1,201808,2.89,2.89,Good Standing,,12,78,13
3835,0025272,DSW_PT1808,2,201901,3.67,3.2,Good Standing,,18,72,20
3836,0025272,DSW_PT1808,3,201904,2.4,2.88,Good Standing,,30,60,33
3837,0025272,DSW_PT1808,4,201908,2.86,2.87,Good Standing,,42,48,47
3838,0025272,DSW_PT1808,5,202001,3.44,2.96,Good Standing,,48,42,53
3839,0025272,DSW_PT1808,6,202004,2.67,2.89,Good Standing,,60,30,67
3840,0025272,DSW_PT1808,7,202008,2.78,2.88,Good Standing,,71,19,79
3841,0025272,DSW_PT1808,8,202101,3.3,2.94,Good Standing,,82,8,91
3842,0025272,DSW_PT1808,10,202108,3.58,3,Good Standing,,90,0,100
3843,0028852,DECE2205,1,202205,3.58,3.58,Good Standing,,8,82,9
3844,0028852,DECE2205,2,202208,3.57,3.57,Good Standing,Dean's List,28,62,31
3845,0028852,DECE2205,3,202301,3.25,3.44,Good Standing,,47,43,52
3846,0028852,DECE2205,4,202306,3.33,3.43,Good Standing,,51,39,57
3847,0028852,DECE2205,5,202308,3.53,3.46,Good Standing,Dean's List,68,22,76
3848,0028852,DECE2205,6,202401,3.42,3.45,Good Standing,,87,3,97
3849,0028852,DECE2205,7,202406,4,3.47,Good Standing,,91,0,100
3850,0026900,DECE2001,1,202001,2.5,2.5,Good Standing,,6,84,7
3851,0026900,DECE2001,2,202004,3.87,3.48,Good Standing,Dean's List,23,67,26
3852,0026900,DECE2001,3,202008,2.85,3.24,Good Standing,,42,48,47
3853,0026900,DECE2001,4,202101,3.54,3.33,Good Standing,Dean's List,58,32,64
3854,0026900,DECE2001,5,202105,3.67,3.36,Good Standing,,62,28,69
3855,0026900,DECE2001,6,202108,3.53,3.4,Good Standing,Dean's List,79,11,88
3856,0026900,DECE2001,7,202201,4,3.45,Good Standing,,87,3,97
3857,0026900,DECE2001,8,202205,3.33,3.44,Good Standing,,91,0,100
3858,0023217,DSW_PT1704,1,201704,3.67,3.67,Good Standing,Dean's List,12,78,13
3859,0023217,DSW_PT1704,2,201708,3.92,3.79,Good Standing,Dean's List,24,66,27
3860,0023217,DSW_PT1704,3,201801,4,3.83,Good Standing,,30,60,33
3861,0023217,DSW_PT1704,4,201804,3.15,3.68,Good Standing,,42,48,47
3862,0023217,DSW_PT1704,5,201808,3.46,3.63,Good Standing,,55,35,61
3863,0023217,DSW_PT1704,6,201901,3.55,3.62,Good Standing,,61,29,68
3864,0023217,DSW_PT1704,7,201904,4,3.67,Good Standing,,71,19,79
3865,0023217,DSW_PT1704,8,201908,3.91,3.71,Good Standing,,84,6,93
3866,0023217,DSW_PT1704,9,202001,3.71,3.71,Good Standing,,91,0,100
3867,0026582,DECE1908,1,201908,2.17,2.17,Good Standing,,15,75,17
3868,0026582,DECE1908,2,202001,2.46,2.27,Good Standing,,23,67,26
3869,0026582,DECE1908,3,202004,2.81,2.57,Good Standing,,41,49,46
3870,0026582,DECE1908,4,202008,2.51,2.55,Good Standing,,60,30,67
3871,0026582,DECE1908,5,202101,2.25,2.49,Good Standing,,73,17,81
3872,0026582,DECE1908,6,202105,2.67,2.5,Good Standing,,77,13,86
3873,0026582,DECE1908,7,202108,2.78,2.57,Good Standing,,86,4,96
3874,0026582,DECE1908,8,202201,3.33,2.61,Good Standing,,90,0,100
3875,0028108,DECE2301,1,202301,3.54,3.54,Good Standing,Dean's List,19,71,21
3876,0028108,DECE2301,2,202306,3.88,3.64,Good Standing,,27,63,30
3877,0028108,DECE2301,3,202308,3.94,3.75,Good Standing,Dean's List,43,47,48
3878,0028108,DECE2301,4,202401,3.94,3.8,Good Standing,Dean's List,59,31,66
3879,0028108,DECE2301,5,202406,3.5,3.77,Good Standing,,67,23,74
3880,0028108,DECE2301,6,202408,3.8,3.77,Good Standing,Dean's List,82,8,91
3881,0028108,DECE2301,7,202501,4,3.79,Good Standing,,90,0,100
3882,0031292,DIT2506,1,202506,2.71,2.71,Good Standing,,8,82,9
3883,0023715,DECE1708,1,201708,2.95,2.95,Good Standing,,18,72,20
